track_id,track_popularity,track_album_id,processed_track_name,track_length,track_word_count,track_sentiment,processed_track_artist,artist_length,artist_word_count,artist_sentiment,processed_track_album_name,album_length,album_word_count,album_sentiment,track_album_release_year,track_album_release_month,track_album_release_day
5iNRPN7oYQvdB9AmeSW6d3,68,4DM34NuOlqu5S8PZAje4iF,trap queen,10,2,0.0,fetty wap,9,2,0.0,fetty wap deluxe,16,3,0.6,2015,9,25
6yUeqED14PUT2GQDBS1cFS,34,5J5Ips2LzDrTUaCVB7KZSq,quisiera adivinar,17,2,0.0,mnia,4,1,0.0,adicion,7,1,0.0,1999,1,1
6l4qV9VNeCOesvcLPJMO9y,57,6ddJw3bbxM16cMX4uogNv1,faneto,6,1,0.0,chief keef,10,2,0.0,chiraq villian,14,2,0.0,2014,11,18
63cd4JkwGgYJrbOizbfmsp,31,1ypNy6o0C2ZbuuPPYkavVl,pure water migos,16,3,0.21428571428571427,mustard,7,1,0.0,pure water migos,16,3,0.21428571428571427,2019,1,16
1yraET52i6ZkrvvrmKNyn6,61,0aWcnOSntyOxzNCxBksLW6,someone love,12,2,0.5,honne,5,1,0.0,warm cold night deluxe,22,4,0.19999999999999998,2016,7,13
3KVlk3I9qKGTPFpkWA20nh,57,67ErXRS9s9pVG8JmFbrdJ0,close,5,1,0.0,ella mai,8,2,0.0,ella mai,8,2,0.0,2018,10,12
3ZCTVFBt2Brf31RLEnCkWJ,97,4i3rAwPw7Ln2YrKDusaWyT,everything wanted,17,2,0.0,billie eilish,13,2,0.0,everything wanted,17,2,0.0,2019,11,13
6SZPAffx8bjZw8klFDnhnk,56,7MgdBdKl1aUb0goNIokTn4,lie,3,1,0.0,psalm tree,10,2,0.0,dream shore,11,2,0.0,2019,6,10
6dMHdkQmWuDuDltWjBLJBd,57,2d08mANNHmeIsJLnbqE6NU,karate,6,1,0.0,r3hab,5,1,0.0,karate,6,1,0.0,2014,12,29
6pkttXoVimxUSMFbQb52e2,1,0A2R7gz1Qvq9IUgmKhnHDu,learn fly feat jordan rakei,27,5,0.8,fkj,3,1,0.0,take ep,7,2,0.0,2014,7,21
7BF6s1W1W9filnjQkNYasL,67,3tnrA8DDlYPfRdPxKPAG5O,wschod lubie zapierdalac,24,3,0.0,bedoes,6,1,0.0,opowiesci z doliny smokow,25,4,0.0,2019,11,29
7ri4jOlUUpAOivi56ONeTm,2,23RBwajUIeZvfKXfo0zMLf,operate illenium remix feat royal,33,5,0.0,kill paris,10,2,0.0,operate illenium remix feat royal,33,5,0.0,2015,7,6
38rSSynmRf2kxslXKS50u8,0,6jzhhYnjQP04TPEBVoxM1f,un audifono tu un audifono yo,29,6,0.0,javiera mena,12,2,0.0,mena,4,1,0.0,2010,9,1
2wSAWEYUHkt92X4SBAPqZE,72,51NPMfa9QfxsYtqzcB2VfY,karma chameleon remastered,26,3,0.0,culture club,12,2,0.0,colour number,13,2,0.0,1983,10,1
07s9NNOT0sZQp7TyolLLgu,76,4H9xdaXSMCiT7xyBBxiT0Q,feat ed sheeran burna boy,25,5,0.0,stormzy,7,1,0.0,feat ed sheeran burna boy,25,5,0.0,2019,11,22
1mKXFLRA179hdOWQBwUk9e,80,2Q9oTK48eb85waX1fFJsvj,give reason feat nate ruess,27,5,0.0,pnk,3,1,0.0,truth love,10,2,0.5,2012,9,18
4uokce9WkteczJcUdscwxQ,29,3e69Gz5dAhXxVJMyeEakqX,dime,4,1,0.0,kevin g,7,2,0.0,parte de mi,11,3,0.0,2019,11,15
5ZY7Gug850kv4heJcWZGHM,55,2mYFKWSxCYhLHSXsjLDmp4,like paradise,13,2,0.0,david lee roth,14,3,0.0,skyscraper,10,1,0.0,1988,1,26
5W83ErFkO3aKAIS1WMi6u0,82,6owzcG80ifZRDApCpzJYK1,secreto,7,1,0.0,anuel aa,8,2,0.0,secreto,7,1,0.0,2019,1,15
1rRWFc2p77FYyb67m5YeVO,66,6xZas36HIne9hYQsXfySUi,insane,6,1,-1.0,ofenbach,8,1,0.0,insane,6,1,-1.0,2019,11,15
31htr8LdFPA4EcpIynnWgf,36,0PaXz8dXSmPV6Adtyt6DcG,moment,6,1,0.0,silo,4,1,0.0,moment ep,9,2,0.0,2017,7,28
5JAWf4omEzwccQNE8Y6kvn,47,59gXPxZ8CwFaeknPxtxXHZ,bloodbuzz ohio,14,2,0.0,national,8,1,0.0,high violet,11,2,0.16,2010,5,11
1HXM2hwghFTsbOA54isSP2,0,2qqqBDShkS6bXHafBDe9NU,love yuh everything,19,3,0.5,alkaline,8,1,0.0,love yuh everything single,26,4,0.2142857142857143,2015,5,5
0eqH0ALoDQevq59YcQ53KE,69,34y7m68F7rN9ou6m5GWohR,hollaback girl,14,2,0.0,gwen stefani,12,2,0.0,love angel music baby,21,4,0.5,2004,11,22
70YvYr2hGlS01bKRIho1HM,74,0Em8m9kRctyH9S3MTXAHvY,la grange 2005 remaster,23,4,0.0,zz top,6,2,0.5,tres hombre expanded 2006 remaster,34,5,0.0,1973,7,26
1V8g03BMpHf3O8OlDbrBvU,21,0Z6Ret5IRGWQlr2YHsbVdI,focused,7,1,0.0,olivia king,11,2,0.0,focused,7,1,0.0,2017,6,1
3VGC6YgNzDNztxmo5osBAX,22,4peN48bWwUd3554DUSuGhH,constantly n danger,19,3,0.0,cmurder,7,1,0.0,life death,10,2,0.0,1998,1,1
4GHvrcL0BoG2eDCM9gPoOd,0,2ZSqUgvFSCD7ESVVC1BlpN,forever,7,1,0.0,black sabbath,13,2,-0.16666666666666666,master reality remastered,25,3,0.0,1971,7,21
5PCe0RKfhq7wB7vyQOIg9w,38,7IG0Oqdhl819Dn3d1YVP8N,roll,4,1,0.0,wiz khalifa,11,2,0.0,rolling paper,13,2,0.0,2011,3,29
6UDrfHEnUWI3O03sacM3KO,57,7toy7pb6WIQAOWCMcwGBOQ,leaving feat yuna,17,3,0.0,ekali,5,1,0.0,crystal eye,11,2,0.0,2018,9,28
7tegFBOVAZADytMG3YIR9o,39,7llwdzqjvqs5bc1VNuLTH3,nobody know,11,2,0.0,hiroomi tosaka,14,2,0.0,,0,0,0.0,2020,1,8
3YUK6HxkymcP7w76uFfn3w,47,4plb9fokp62xibT3hu8JoR,blow,4,1,0.0,tory lanez,10,2,0.0,blow,4,1,0.0,2015,9,4
5hqelGWfhBo8On7e7Kk5HD,52,6OVnLHxoSlDsbOmKTmdBrz,magisch,7,1,0.0,olexesh,7,1,0.0,magisch,7,1,0.0,2018,2,16
12gG0QAqYFNZNVi5YAruLB,55,78mJr1P0Iaf3A5vXt7saFt,summertime love,15,2,0.5,captain cut,11,2,0.0,summertime love,15,2,0.5,2019,8,23
0MPegzGbqTvO2tw7BqYUU8,2,48ben69fRtEbMTGqGYU8Qw,go girl,7,2,0.0,neyo,4,1,0.0,,0,0,0.0,2007,1,1
5tsho1yIhRDcLGtua06lFb,0,3bIU9eLKUVtg1QEkedKBMF,california love original mix,28,4,0.4375,2pac,4,1,0.0,best 2pac pt 1 thug edited,26,6,1.0,2007,12,4
09dwF4F9mJSoy5oHd2HWFg,49,4HN5pjXf1MiAl6pHogK5QM,nudies,6,1,0.0,24hrs,5,1,0.0,world fire,10,2,0.0,2019,10,18
6BD1X1PeV5UzYUdiVaD2yL,66,0mRXKbepKXO0Il8H1uMaaX,show way,8,2,0.0,peter frampton,14,2,0.0,frampton,8,1,0.0,1975,1,1
43EsFRsE1oBbiVZn9Ewfem,28,1m20IgKUICY4cmLMBFdtxX,start feat andrea cormier,25,4,0.0,pomo,4,1,0.0,day,3,1,0.0,2014,11,14
6BaCraQ9xeLYg4Sb9TBT2X,66,52LQhrLLYOup9HhaOsv54e,feel feat pharrell williams katy perry big sean,47,8,0.0,calvin harris,13,2,0.0,feel feat pharrell williams katy perry big sean,47,8,0.0,2017,6,16
6kFPBOtSOIlrleJNkZ6ESF,56,737av5XsHhJigOC64BV6IY,stutter,7,1,0.0,marianas trench,15,2,0.0,ever,4,1,0.0,2012,10,24
6NWq3JOKCQ21Av7y2q5RFb,51,6LIH8eD8t7ZGsEXD2RtCfP,three tree,10,2,0.0,jacob tillberg,14,2,0.0,three tree,10,2,0.0,2019,5,3
3uSSjnDMmoyERaAK9KvpJR,61,0jLynoED1FbV2Ky7vU6Pjc,deep,4,1,0.0,dvsn,4,1,0.0,sept 5th,8,2,0.0,2016,3,27
6zyXhzPJg7dCGuC5ToIxqN,52,4VFG1DOuTeDMBjBLZT7hCK,silicon valley,14,2,0.0,anderson paak,13,2,0.0,malibu,6,1,0.0,2016,1,15
7f2zGbGUnghatkHLiOSoRf,46,3heaSwNvzyXG35gDh1EQ2m,pizza,5,1,0.0,anti,4,1,0.0,pizza,5,1,0.0,2018,6,29
2Cd9iWfcOpGDHLz6tVA3G4,77,3pzQF7YgU1f66pBayA8uHv,waka waka time africa official 2010 fifa world cup tm song,58,11,0.0,shakira,7,1,0.0,waka waka time africa official 2010 fifa world cup tm song feat freshlyground,77,13,0.0,2010,5,7
1PZG9IBZMCY6HdK2v8kSYo,67,0N45Hx7WHKubuoOVWUzgSH,thats alright,13,2,0.0,dylan dunlap,12,2,0.0,thats alright,13,2,0.0,2019,11,22
1waTVUMM4yAMG09Z1kw9LU,0,2V0b0WUOV1XXk2BABPgnuF,time,4,1,0.0,klaxon,6,1,0.0,love frequency,14,2,0.5,2014,6,9
3syzTZ5e8XhloHPecsOoDq,47,62MJ4CnHQwzOnfzW8ECHWr,poison,6,1,0.0,coopex,6,1,0.0,poison,6,1,0.0,2019,12,20
2flDia8RwKyi1S1I1kTY7w,55,6u9KVK2R84AIC5tR75SLAo,calmo,5,1,0.0,liniker e o caramelows,22,4,0.0,goela abaixo,12,2,0.0,2019,3,22
2V6n1Pq26T0Rdp0jgy77xp,1,4aJKZKk3jb1oz7wb0OKLTw,walk away,9,2,0.0,franz ferdinand,15,2,0.0,could much better,17,3,0.5,2005,10,3
5xzCzOAOfRi4DOttSzvznR,66,1SR7c6j94aiuYEhUrfTbZ7,lullaby,7,1,0.0,sigala,6,1,0.0,lullaby,7,1,0.0,2018,2,23
0kDIirlQCy6YnmsK5pZ6PZ,58,65Je3CF9LBWoGx2p0zDIpF,im alone camelphat remix,24,4,0.0,calvin harris,13,2,0.0,im alone 2019,13,3,0.0,2019,4,5
2b8fOow8UzyDFAE27YhOZM,98,3nR9B40hYLKLcR0Eph3Goc,memory,6,1,0.0,maroon 5,8,2,0.0,memory,6,1,0.0,2019,9,20
3Gm0yg6GQN1tFnhUGYKQQT,36,5sgIO00FPm0pYYlm1WvcHM,ill always fool,15,3,-0.5,jgs,3,1,0.0,take one,8,2,0.0,2019,10,19
5ZZelsMY2VgrZOhq66GiNh,14,16RTDWIu2p0WJgFQ9rgvbt,youre inspiration,17,2,0.0,laura tain,10,2,0.0,know,4,1,0.0,2015,4,20
43MBa6HQj2PhJNmF1eYxrc,51,4mTzezatFBCJOr8s2QJrRY,feel,4,1,0.0,saco,4,1,0.0,feel,4,1,0.0,2019,9,27
7nmNw9sUOiwIlnSwReWDFF,24,70SDuPGTBT5d63bgstg5jr,instinct mxxwll edit,20,3,0.0,bb diamond,10,2,0.0,instinct remixes,16,2,0.0,2015,8,21
1rGxG6Y5OgmSwGPRPJv9Q4,63,2KYcp0bkKyyGllYygfdtHX,true colour,11,2,0.35,tom odell,9,2,0.0,true colour,11,2,0.35,2016,9,30
51OjUIiXdsPCr52oB5ntX8,42,4BEol4SQk5NthGSNpaxIal,echo,4,1,0.0,jelly roll,10,2,0.0,goodnight nashville,19,2,0.0,2018,12,7
5WoIz3RtJAsdiDCHzOjo0c,46,0hVHgld8E6E3pPln8axeCu,wakhra swag feat badshah,24,4,0.0,navv inder,10,2,0.0,wakhra swag feat badshah single,31,5,-0.07142857142857142,2015,9,10
3fDgxdcf0jeJgGiZJGUmyK,67,3asXE8koS98nGPVDSPKe5e,ya kidding,10,2,0.0,fisher,6,1,0.0,ya kidding,10,2,0.0,2017,6,30
4lEuGfkju3qDWHgn8inAZ9,49,2DIpgoeZAbwk3wF1qSDj8v,overdrive,9,1,0.0,eraserheads,11,1,0.0,anthology,9,1,0.0,2004,1,26
3m2Bsp7otjIddiGoTaiSKO,41,27aElwIVbeSvYmEeAUeYGK,like love rowen reecks remix,28,5,0.5,theresa rex,11,2,0.0,like love rowen reecks remix,28,5,0.5,2019,8,30
0fqKsU4Hsnb0oKlyjat9da,33,2RmMKj20xouC3Mqq1CyZ3c,143,3,1,0.0,musiq soulchild,15,2,0.0,aijuswanaseing,14,1,0.0,2000,1,1
5X0FDRaiN7aBScXyJwEPMG,0,1o7KQMaiHdPGCdq35jUXJN,pink dance,10,2,-0.1,future girlfriend,17,2,0.0,pink dance ep,13,3,-0.1,2016,2,8
1Oof977AMg2ZHlTPrLAIgI,11,3YTH4U8b7uHTRjK7MHB0aA,la evolucion,12,2,0.0,david blanco,12,2,0.0,la evolucion,12,2,0.0,2009,9,21
7AkLPOwjju8taQCJCaIUts,63,6NjkiK78KEOoE8FLDKdtDS,happy r3hab remix,17,3,0.8,kygo,4,1,0.0,happy r3hab remix,17,3,0.8,2019,2,1
3BpUZB0tw4zNmG3Iw1mclL,61,36NLDBi2kX7XRHnyLzLOS8,dog,3,1,0.0,soccer mommy,12,2,0.0,clean,5,1,0.3666666666666667,2018,3,2
08pZnDQE6sWdAvTxTJ2dCO,9,3xAn6Y7lTZkyFBCREiuRBS,flight paris,12,2,0.0,mysto pizzi,11,2,0.0,flight paris,12,2,0.0,2014,1,5
5FSoniSw26EQqheDimw3Mw,0,2QPJkjDw4pTOgFO9K4xd4B,happily ever,12,2,0.8,case,4,1,0.0,best,4,1,1.0,2014,5,27
4cM0qNo02rp56x7c6nlx6T,64,5x7rl9blMybEIwYRE9LZO8,fbgm,4,1,0.0,tpain,5,1,0.0,fbgm,4,1,0.0,2017,5,26
1L0ZuhK7CHY33fUTQuWG1U,50,0h7JtA4AfelkiP9hyEn1SE,dont let go,11,3,0.0,viva la panda,13,3,0.0,dont let go,11,3,0.0,2019,10,23
1RvuWdj9YsXn4cMMLXr85Z,0,2aEyBG1K73KtNscS50y4aO,cant get satisfaction mono version remastered 2002,50,7,0.0,rolling stone,13,2,0.0,hot rock 19641971,17,3,0.25,1971,12,20
3WIg3fd3W8I5HU8g3Y6P0k,17,3uWvHMePGRYbZ1rNKZrprz,enola gay,9,2,0.4166666666666667,orchestral manoeuvre dark,25,3,-0.15,omd single,10,2,-0.07142857142857142,1998,1,1
050ud0e5cmIYjmXplDugVQ,73,3p8Vf5t8GAAJ72a6AFCMam,ready set feat big sean,23,5,0.1,kash doll,9,2,0.0,stacked,7,1,0.0,2019,10,18
0vOkmmJEtjuFZDzrQSFzEE,68,7HlWbMlmhASeeZ61ZiHpWJ,hit best shot,13,3,1.0,pat benatar,11,2,0.0,crime passion,13,2,0.0,1980,8,5
7DfFc7a6Rwfi3YQMRbDMau,75,392p3shh2jkxUxY2VHvlH8,thinkin bout,12,2,0.0,frank ocean,11,2,0.0,channel orange,14,2,0.0,2012,1,1
0mJDqliT6vmi7i9kRoSAZ3,29,3ggtCueWcJ0Pr5tCVXgCf4,wont go home,12,3,0.0,colourist,9,1,0.0,lido,4,1,0.0,2013,1,1
3wwo0bJvDSorOpNfzEkfXx,84,5wi0oKiF99ZVACf6oTTsp2,let know wonder freestyle,25,4,0.0,juice wrld,10,2,0.0,let know wonder freestyle,25,4,0.0,2019,12,7
0hVXuCcriWRGvwMV1r5Yn9,84,3oIFxDIo2fwuk4lwCmFZCx,dont care justin bieber,23,4,0.0,ed sheeran,10,2,0.0,no6 collaboration project,25,3,0.0,2019,7,12
7CFuUWWgJoOClMODuL5JLc,42,39ELei8sTtSxKOhBtSicWl,alone,5,1,0.0,cabela schmitt,14,2,0.0,memorophilia,12,1,0.0,2017,10,6
79DmpsJcjNdrxEGM5yKKPx,44,2WEiJe4b5RsNeJSmPCuuPF,dont tlk,8,2,0.0,toast,5,1,0.0,dont tlk,8,2,0.0,2020,1,10
3B2jTXpCLpKVNr68HDmfDF,22,1ZPHrJURXyxPsajmfUASRw,six hundred sixty six,21,4,0.0,klone ambition,14,2,0.0,six hundred sixty six,21,4,0.0,2016,10,30
3IqHzcXy7IsYYND6lKwPAi,7,1fPpAm3EEn1yNbrQkWWm7a,devil,5,1,0.0,shinedown,9,1,0.0,devil,5,1,0.0,2018,3,7
5JgUhk5xwSpZYjIxtTfkHi,15,3FlncaRBcwZ9cb4iNdaGdN,madonna,7,1,0.0,lexi todd,9,2,0.0,madonna,7,1,0.0,2019,7,19
5dyDkXi1bnQKSyIdO0JXp8,64,6PEYvIrLYHJ8BvpE5uUChz,hundred mile,12,2,0.0,yall,4,1,0.0,hundred mile,12,2,0.0,2015,10,16
43ncKp8gVEEKQ0HM9XI8pw,0,6BsdAkCGQgLptwWOBbPRBr,crazy btch,10,2,-0.6,buckcherry,10,1,0.0,crazy bitch,11,2,-0.6,2006,1,31
62OnJq6wHeTppRMWVw2Yo0,38,2TnI2Xr5FS0pZuFJh9XT1I,age aint nothing number,23,4,0.0,aaliyah,7,1,0.0,age aint nothing number,23,4,0.0,1994,5,24
02DbLFxhUqFz4QoM1Qxll9,43,3u7XP4jmswtYtI04qxXhe3,turn,4,1,0.0,demuja,6,1,0.0,move,4,1,0.0,2017,6,9
4R8BJggjosTswLxtkw8V7P,86,1V9QpD8kjA2iHCElhFGvlo,conoce remix,12,2,0.0,jhay cortez,11,2,0.0,famouz,6,1,0.0,2019,5,24
5CYJB5Md92kvcrZ4lJDALY,58,7G1441qDQeERZDyMipQPE8,spark,5,1,0.0,afrojack,8,1,0.0,forget world deluxe,19,3,0.6,2014,1,1
44ujgZOk7wnISLDb1QAENY,22,4lWWlBbKuWBk7xgKEkevSg,one day,7,2,0.0,ugk,3,1,0.0,essential ugk,13,2,0.0,2014,3,14
1RqIdqfYW3ncpR6QU7v0cf,33,2fwvQikqDmWiam99r1om1B,gettin way,10,2,0.0,jill scott,10,2,0.0,jill scott word sound vol 1,27,6,0.4,2011,11,28
0qilV2pyNYLPryWllKwAIL,14,1rHNR6cz7WzrGmuqL9Wlyq,im baby tonight,15,3,0.0,whitney houston,15,2,0.0,always love best whitney houston,32,5,0.75,2012,11,12
6Ozh9Ok6h4Oi1wUSLtBseN,93,1NsTSXjVNE7XmZ8PmyW0wl,bop,3,1,0.0,dababy,6,1,0.0,kirk,4,1,0.0,2019,9,27
0twmhBUYGuEM0OnJDzrhC1,0,0cYUeo4mnLNNxFHPIe7xWC,extreme,7,1,-0.125,carptree,8,1,0.0,emerger,7,1,0.0,2017,4,7
5TaUFurySBvMqnQWPnz2Rk,0,1HKVjNA7eHDkf1m61Dakfo,rentle dedans,13,2,0.0,ol kainry,9,2,0.0,superman noir,13,2,0.0,2016,4,1
2fLWmdXAsuSqP47r6o4XWq,6,7a6nemyo1iIGEMGjnZS5eY,avalanche,9,1,0.0,arty,4,1,0.0,avalanche,9,1,0.0,2019,5,17
7wqSzGeodspE3V6RBD5W8L,18,02tTjKlh9iQ5jlWYPbKLJZ,see feat charlie puth,21,4,0.0,wiz khalifa,11,2,0.0,see feat charlie puth,21,4,0.0,2015,3,10
0oInDc8Q0nc8I6mKIliCfk,44,2igeHhP9UZ7ko10H1K0DbP,make,4,1,0.0,shura,5,1,0.0,nothing real,12,2,0.2,2016,7,8
1VHszDbet9D1SfmPKkWyqw,1,2WZlRPgIBc6Nqjjin34gNS,change,6,1,0.0,tunnel rat,10,2,0.0,tunnel vision,13,2,0.0,2001,1,1
3HvUqhm69q0l2TUnXRjJfK,1,6chlVdn2d2HVgpqfIeWQ4I,baby,4,1,0.0,50 cent,7,2,0.0,baby explicit version,21,3,0.0,2009,1,1
07ipXN6CNTw34qwSYePKpg,73,1xuKzfVMLi4o2gjiXgtNXY,summer,6,1,0.0,prettymuch,10,1,0.0,summer,6,1,0.0,2018,6,21
0Bs0hUYxz7REyIHH7tRhL2,62,1klALx0u4AavZNEvC4LrTL,helter skelter remastered 2009,30,4,0.0,beatles,7,1,0.0,beatles remastered,18,2,0.0,1968,11,22
5FFD1qfYfW3b4zM2vYlMOx,27,1xhsYljQkbDeXaBljIc5Ce,tell want,9,2,0.0,tevin campbell,14,2,0.0,rhino hifive tevin campbell,27,4,0.0,2005,12,20
7jEyX4bqaCSdMN4D4JNnVj,74,2xZSrcBmvMw9Y8hac6xU7L,mama,4,1,0.0,jonas blue,10,2,0.0,blue,4,1,0.0,2018,11,9
0GRoERSBBky3YgdKW2w2Vc,68,1vlt3ZZeHbtRWKOFu45TEJ,brave,5,1,0.8,diablo,6,1,0.0,brave,5,1,0.8,2019,4,26
6MHOg9xiYC2gj8zcASaLUo,52,1RC1I4Sf6tfnyMVoRJxDo3,strangelove 7 version,21,3,0.0,depeche mode,12,2,0.0,single 8698,11,2,-0.07142857142857142,1998,9,23
4zROIOjt5mP9vSk6pCu9TG,55,6FbAmqJjeLRDOFW4fRy89F,sunflower serenade,18,2,0.0,minthaze,8,1,0.0,sunflower serenade,18,2,0.0,2019,5,10
3zU9rdflI65tK4dkkNSp77,73,0tRVSbmOwilUucqjzU0fQw,hero could,10,2,0.0,alesso,6,1,0.0,forever,7,1,0.0,2015,5,26
6XwKCiuBgLezlq2rlXpqvS,10,7zKjjpVvllee6LW48LzoAL,game,4,1,-0.4,soulja boyz,11,2,0.0,hard work,9,2,-0.2916666666666667,2006,1,1
4rBl0asdNK9Qq7PB8S4VIU,39,57MdxbipBphtnjxY46bLgx,gangland,8,1,0.0,manuellsen,10,1,0.0,gangland,8,1,0.0,2016,9,30
5xE7sFTlv2yrG9mmhDSpdq,60,5Bp5PZqYJ9tiz0Hf6lOD5Q,come talk remix,15,3,0.0,jodeci,6,1,0.0,rb hit,6,2,0.0,2005,10,4
53v6w87pm4hVFwC7GlT2JI,48,3ltgwc1xw1ZYXQc2EgZcqi,holiday,7,1,0.0,rockie fresh,12,2,0.3,holiday,7,1,0.0,2019,12,24
4zAxfkmJqsaHqFu1YPMS5a,53,2BBrAtWY0c6dPio5b2JYFK,youre always mind,17,3,0.0,swv,3,1,0.0,time,4,1,0.0,1992,10,27
6y2qnOerYccltqScD24oEd,44,1wv7RSfeff33KjcClu0cKt,wrong emund,11,2,-0.5,olympis,7,1,0.0,wrong emund,11,2,-0.5,2019,11,29
2OgY6eAw7bnNwJLWPEtFLB,7,3OKQTVzkr8PfuHnElS56Fg,colour life,11,2,0.0,millenium,9,1,0.0,44 minute,9,2,0.0,2017,9,22
71fcC7BuScQCY40HIiMyal,47,1CZmsAq5Cgko835mlYVoB0,tender kiss,11,2,0.0,tracie spencer,14,2,0.0,make difference,15,2,0.0,1990,1,1
0JcNysfWVWaMS7R6vzGB2k,76,57giaIaMyAVCS7jMIaoIgK,robarte un beso,15,3,0.0,carlos vives,12,2,0.0,vives,5,1,0.0,2017,11,10
5PffvGLh1Wubwf8p4TuPRF,23,7gdI0SWyxuT8SR3iagN3Hq,good time,9,2,0.7,sidney charles,14,2,0.0,rawelution ep,13,2,0.0,2017,10,27
6p2BLkl2KM6jlpN85Sks93,50,0akShXmR5uxmQZaLg4AAac,thick feat 2 chainz,19,4,-0.30000000000000004,ot genasis,10,2,0.0,coke n butter,13,3,0.0,2016,11,11
5PYQUBXc7NYeI1obMKSJK0,85,3KjXg0MDej2pG9fv6I22lT,never really,12,2,-0.1,katy perry,10,2,0.0,never really,12,2,-0.1,2019,5,31
1e8PAfcKUYoKkxPhrHqw4x,69,7m7vv9wlQ4i0LFuJiE2zsQ,someone loved future human remix,32,5,0.2333333333333333,lewis capaldi,13,2,0.0,someone loved future human remix,32,5,0.2333333333333333,2019,3,5
2NR2i4RnPZNKs85Anpyqel,40,2swWrUelezIoSdBWStNisb,blah blah blah,14,3,0.0,rich homie quan,15,3,0.375,promise never stop going deluxe edition,39,6,0.6,2014,2,28
0LtOwyZoSNZKJWHqjzADpW,75,3C2MFZ2iHotUQOSBzdSvM7,feel like go backwards,22,4,0.0,tame impala,11,2,-0.21666666666666667,lonerism,8,1,0.0,2012,1,1
4UADR6fNQfx4fxkiRQvSy2,60,2e48GqjEwCi87gQJanb1bf,pristine,8,1,0.0,snail mail,10,2,0.0,lush,4,1,0.1,2018,6,8
4XwLxC47UNg3EByUt5RTIG,34,1eYD0CWl67twbuArnIIO8K,personal jesus eric prydz remix,31,5,0.0,depeche mode,12,2,0.0,personal jesus 2011,19,3,0.0,2011,5,30
6hgMxMYRqMXeM0REDayIIl,45,1xAfklkFiBCPPhIns5zzD1,te quedaste solo,16,3,0.0,fanny lu,8,2,0.0,te quedaste solo,16,3,0.0,2019,5,17
1JbR9RDP3ogVNEWFgNXAjh,74,1Hrs3jLGexOvBoaPMoOQYJ,look made,9,2,0.0,taylor swift,12,2,0.0,reputation big machine radio release special,44,6,0.17857142857142858,2017,11,8
6g6kytbKycDE4APQf70qJv,16,0lpYxKHYgL2LtuUrgc1CZK,samurai,7,1,0.0,rafael cerato,13,2,0.0,samurai,7,1,0.0,2017,12,4
6RtPijgfPKROxEzTHNRiDp,78,0RZ4Ct4vegYBmL9g88TBNi,rude,4,1,-0.3,magic,5,1,0.5,dont kill magic,15,3,0.5,2014,6,25
5IFCyWplye09HytIP80RCF,64,3Pmonb2UZ9zckdh5S5ibVm,close,5,1,0.0,next,4,1,0.0,rated next,10,2,0.0,1997,9,30
24CXuh2WNpgeSYUOvz14jk,61,3EWyQlR8LFyu6FImQT49bv,sandstorm radio edit,20,3,0.0,darude,6,1,0.0,storm,5,1,0.0,2007,4,18
6iACYlu0i0csBkEHcuq34H,45,5gZ429A8A39tjws3mV57RR,sever,5,1,0.0,red,3,1,0.0,sever,5,1,0.0,2020,1,17
3rIsR2jKs5Tntk0621jFW8,50,20Y13ur8JoRau2UH1WcVZO,tao lang,8,2,0.0,loonie,6,1,0.0,ultrasound,10,1,0.0,2013,1,1
3kjg4p8oHDOFzqK0b75LzU,1,2hNedIJxPiE6wOBWkPDULl,first gang die remastered,25,4,0.25,morrissey,9,1,0.0,morrissey greatest hit,22,3,1.0,2008,1,1
0MnRaCP2vAeUEEFbNx77Wp,58,1KM8UPfMSDwVyuwtZrbX86,mamacita,8,1,0.0,km,2,1,0.0,mamacita,8,1,0.0,2019,4,19
18a6Hmy684ySE4RX3evAqJ,33,5SBHID8qGG3x52zgoh2ilz,lap god remastered 2011,23,4,0.0,queen,5,1,0.0,sheer heart attack 2011 remaster,32,5,0.0,1974,11,8
6UFEJuDXQMWhL5UH5f9fUR,46,3KziODx7ieQTgYCVrS6nBv,enemy feat dababy,17,3,0.0,post malone,11,2,0.0,hollywood bleeding,18,2,0.0,2019,9,6
5qpOsk78CSOdAc1YQa9yVV,23,2SwrMon31ts2iolQdlpCNE,por causa da bandida,20,4,0.0,kaian muniz,11,2,0.0,por causa da bandida,20,4,0.0,2019,12,27
4sjZp1MksxeS9NXv8sZWdQ,41,1NSmIcECvCIhiexjRbtBpF,banquete,8,1,0.0,davi,4,1,0.0,ritual,6,1,0.0,2019,9,27
6xEDixvjEi2ou3by2cmkvz,44,5qDu2eNvrXDsN3UXNdLVUs,lost,4,1,0.0,chris linton,12,2,0.0,lost,4,1,0.0,2019,12,13
46gS5nW8S0kDU4Uw6YatNt,30,6LWmDV8BEcc3fnIS0UF9wL,get bag,7,2,0.0,jy mntl,7,2,0.0,get bag,7,2,0.0,2019,6,14
2bZMOs3RjmhhGca6MEzjyl,60,5TAX07toYGN4AFshlKpmZb,bitch im madonna,16,3,0.0,madonna,7,1,0.0,rebel heart deluxe,18,3,0.6,2015,3,10
4QNpBfC0zvjKqPJcyqBy9W,79,4rG0MhkU6UojACJxkMHIXB,give everything,15,2,0.0,pitbull,7,1,0.0,planet pit deluxe version,25,4,0.6,2011,6,17
